Order ID,Order Date,Ship Date,Ship Mode,Days to Ship Actual,Days to Ship Scheduled,Ship Status,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Sales Forecast,Sales Target,Price,Profit Ratio,Sales Target Status,forecast_bias,Sales Forecast Status
US-2019-117793,2019-08-23,2019-08-29,Standard Class,6,6,Shipped On Time,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081.0,Central,OFF-LA-10003537,Office Supplies,Labels,Avery 515,38.0,3,0.0,18.0,56.0,789,12.67,47.37,Target Not Achieved,18.0,Over Forecast
CA-2019-150350,2019-08-23,2019-08-30,Standard Class,7,6,Shipped Late,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105.0,West,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",43.0,5,0.0,11.0,65.0,216,8.6,25.58,Target Not Achieved,22.0,Over Forecast
US-2019-117793,2019-08-23,2019-08-29,Standard Class,6,6,Shipped On Time,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081.0,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.0,2,0.0,1.0,3.0,648,1.0,50.0,Target Not Achieved,1.0,Over Forecast
US-2019-117793,2019-08-23,2019-08-29,Standard Class,6,6,Shipped On Time,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081.0,Central,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",25.0,4,0.0,12.0,38.0,789,6.25,48.0,Target Not Achieved,13.0,Over Forecast
US-2019-117793,2019-08-23,2019-08-29,Standard Class,6,6,Shipped On Time,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081.0,Central,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,15.0,1,0.0,4.0,22.0,789,15.0,26.67,Target Not Achieved,7.0,Over Forecast
CA-2019-150350,2019-08-23,2019-08-30,Standard Class,7,6,Shipped Late,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105.0,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,838.0,3,20.0,63.0,1254.0,729,279.33,7.52,Target Achieved,416.0,Over Forecast
US-2019-160528,2019-08-23,2019-08-30,Standard Class,7,6,Shipped Late,MH-18115,Mick Hernandez,Home Office,United States,Pharr,Texas,78577.0,Central,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,666.0,7,20.0,-33.0,998.0,648,95.14,-4.95,Target Achieved,332.0,Over Forecast
US-2019-160528,2019-08-23,2019-08-30,Standard Class,7,6,Shipped Late,MH-18115,Mick Hernandez,Home Office,United States,Pharr,Texas,78577.0,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,23.0,3,60.0,-10.0,34.0,21,7.67,-43.48,Target Achieved,11.0,Over Forecast
US-2019-160528,2019-08-23,2019-08-30,Standard Class,7,6,Shipped Late,MH-18115,Mick Hernandez,Home Office,United States,Pharr,Texas,78577.0,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,727.0,8,20.0,-173.0,1089.0,789,90.88,-23.8,Target Not Achieved,362.0,Over Forecast
CA-2019-158001,2019-08-23,2019-08-27,Standard Class,4,6,Shipped Early,JP-15460,Jennifer Patt,Corporate,United States,New York City,New York,10035.0,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",21.0,5,0.0,9.0,32.0,1081,4.2,42.86,Target Not Achieved,11.0,Over Forecast
CA-2019-158001,2019-08-23,2019-08-27,Standard Class,4,6,Shipped Early,JP-15460,Jennifer Patt,Corporate,United States,New York City,New York,10035.0,East,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",1041.0,5,0.0,281.0,1559.0,1081,208.2,26.99,Target Not Achieved,518.0,Over Forecast
CA-2019-158001,2019-08-23,2019-08-27,Standard Class,4,6,Shipped Early,JP-15460,Jennifer Patt,Corporate,United States,New York City,New York,10035.0,East,OFF-AR-10001954,Office Supplies,Art,Newell 331,29.0,6,0.0,8.0,44.0,1081,4.83,27.59,Target Not Achieved,15.0,Over Forecast
CA-2019-114601,2019-08-26,2019-09-02,Standard Class,7,6,Shipped Late,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234.0,Central,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,448.0,4,0.0,99.0,671.0,634,112.0,22.1,Target Not Achieved,223.0,Over Forecast
CA-2019-114601,2019-08-26,2019-09-02,Standard Class,7,6,Shipped Late,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234.0,Central,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,210.0,3,0.0,59.0,314.0,745,70.0,28.1,Target Not Achieved,104.0,Over Forecast
CA-2019-114601,2019-08-26,2019-09-02,Standard Class,7,6,Shipped Late,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234.0,Central,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,480.0,3,0.0,163.0,719.0,745,160.0,33.96,Target Not Achieved,239.0,Over Forecast
CA-2019-114601,2019-08-26,2019-09-02,Standard Class,7,6,Shipped Late,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234.0,Central,OFF-AR-10002578,Office Supplies,Art,Newell 335,9.0,3,0.0,3.0,13.0,207,3.0,33.33,Target Not Achieved,4.0,Over Forecast
CA-2019-114601,2019-08-26,2019-09-02,Standard Class,7,6,Shipped Late,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234.0,Central,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,12.0,2,0.0,6.0,17.0,207,6.0,50.0,Target Not Achieved,5.0,Over Forecast
CA-2019-160598,2019-08-26,2019-08-28,First Class,2,1,Shipped Late,SV-20815,Stuart Van,Corporate,United States,Miami,Florida,33142.0,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,31.0,1,20.0,11.0,46.0,178,31.0,35.48,Target Not Achieved,15.0,Over Forecast
CA-2019-105585,2019-08-26,2019-08-27,First Class,1,1,Shipped On Time,RF-19735,Roland Fjeld,Consumer,United States,San Jose,California,95123.0,West,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,10.0,3,0.0,5.0,15.0,207,3.33,50.0,Target Not Achieved,5.0,Over Forecast
CA-2019-105585,2019-08-26,2019-08-27,First Class,1,1,Shipped On Time,RF-19735,Roland Fjeld,Consumer,United States,San Jose,California,95123.0,West,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,155.0,5,0.0,70.0,232.0,207,31.0,45.16,Target Not Achieved,77.0,Over Forecast
CA-2019-152289,2019-08-26,2019-08-28,First Class,2,1,Shipped Late,LC-16930,Linda Cazamias,Corporate,United States,Pasadena,Texas,77506.0,Central,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,160.0,2,20.0,44.0,240.0,530,80.0,27.5,Target Not Achieved,80.0,Over Forecast
US-2019-100405,2019-08-26,2019-08-28,Second Class,2,3,Shipped Early,TS-21430,Tom Stivers,Corporate,United States,Los Angeles,California,90045.0,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,8.0,2,0.0,4.0,12.0,178,4.0,50.0,Target Not Achieved,4.0,Over Forecast
CA-2019-128594,2019-08-26,2019-08-29,First Class,3,1,Shipped Late,DJ-13510,Don Jones,Corporate,United States,San Diego,California,92037.0,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.0,4,20.0,100.0,2401.0,2602,400.75,6.24,Target Not Achieved,798.0,Over Forecast
CA-2019-148201,2019-08-26,2019-08-29,Second Class,3,3,Shipped On Time,CC-12145,Charles Crestani,Consumer,United States,Seattle,Washington,98103.0,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,6.0,1,0.0,3.0,10.0,207,6.0,50.0,Target Not Achieved,4.0,Over Forecast
US-2019-127425,2019-08-26,2019-08-31,Standard Class,5,6,Shipped Early,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10035.0,East,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,33.0,6,0.0,8.0,49.0,530,5.5,24.24,Target Not Achieved,16.0,Over Forecast
US-2019-127425,2019-08-26,2019-08-31,Standard Class,5,6,Shipped Early,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10035.0,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,250.0,5,0.0,87.0,374.0,530,50.0,34.8,Target Not Achieved,124.0,Over Forecast
CA-2019-132094,2019-08-26,2019-09-02,Standard Class,7,6,Shipped Late,VG-21805,Vivek Grady,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,48.0,2,20.0,13.0,72.0,530,24.0,27.08,Target Not Achieved,24.0,Over Forecast
CA-2019-152289,2019-08-26,2019-08-28,First Class,2,1,Shipped Late,LC-16930,Linda Cazamias,Corporate,United States,Pasadena,Texas,77506.0,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,1025.0,6,30.0,-29.0,1535.0,2602,170.83,-2.83,Target Not Achieved,510.0,Over Forecast
CA-2019-163174,2019-08-26,2019-08-30,Standard Class,4,6,Shipped Early,XP-21865,Xylona Preis,Consumer,United States,Athens,Georgia,30605.0,South,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,187.0,3,0.0,41.0,279.0,634,62.33,21.93,Target Not Achieved,92.0,Over Forecast
US-2019-163538,2019-08-26,2019-08-30,Standard Class,4,6,Shipped Early,SS-20515,Shirley Schmidt,Home Office,United States,Franklin,Wisconsin,53132.0,Central,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,48.0,3,0.0,15.0,72.0,44,16.0,31.25,Target Achieved,24.0,Over Forecast
US-2019-102141,2019-08-26,2019-08-31,Standard Class,5,6,Shipped Early,KD-16615,Ken Dana,Corporate,United States,New York City,New York,10024.0,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,147.0,8,20.0,46.0,220.0,178,18.38,31.29,Target Not Achieved,73.0,Over Forecast
CA-2019-132094,2019-08-26,2019-09-02,Standard Class,7,6,Shipped Late,VG-21805,Vivek Grady,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",5.0,3,20.0,2.0,8.0,178,1.67,40.0,Target Not Achieved,3.0,Over Forecast
CA-2019-145982,2019-08-27,2019-09-01,Second Class,5,3,Shipped Late,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169.0,East,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,82.0,9,0.0,37.0,122.0,331,9.11,45.12,Target Not Achieved,40.0,Over Forecast
CA-2019-145982,2019-08-27,2019-09-01,Second Class,5,3,Shipped Late,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169.0,East,OFF-FA-10000735,Office Supplies,Fasteners,Staples,12.0,4,0.0,5.0,17.0,331,3.0,41.67,Target Not Achieved,5.0,Over Forecast
CA-2019-145982,2019-08-27,2019-09-01,Second Class,5,3,Shipped Late,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169.0,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",245.0,1,30.0,21.0,366.0,220,245.0,8.57,Target Achieved,121.0,Over Forecast
CA-2019-145982,2019-08-27,2019-09-01,Second Class,5,3,Shipped Late,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169.0,East,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",29.0,5,0.0,14.0,43.0,331,5.8,48.28,Target Not Achieved,14.0,Over Forecast
CA-2019-145982,2019-08-27,2019-09-01,Second Class,5,3,Shipped Late,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169.0,East,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,60.0,3,0.0,29.0,90.0,65,20.0,48.33,Target Not Achieved,30.0,Over Forecast
CA-2019-145982,2019-08-27,2019-09-01,Second Class,5,3,Shipped Late,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169.0,East,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,123.0,3,0.0,60.0,184.0,331,41.0,48.78,Target Not Achieved,61.0,Over Forecast
US-2019-146710,2019-08-27,2019-09-01,Standard Class,5,6,Shipped Early,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",4.0,1,20.0,1.0,5.0,331,4.0,25.0,Target Not Achieved,1.0,Over Forecast
CA-2019-116764,2019-08-27,2019-09-02,Standard Class,6,6,Shipped On Time,EM-13825,Elizabeth Moffitt,Corporate,United States,Hollywood,Florida,33021.0,South,OFF-LA-10002473,Office Supplies,Labels,Avery 484,9.0,4,20.0,3.0,14.0,98,2.25,33.33,Target Not Achieved,5.0,Over Forecast
US-2019-146710,2019-08-27,2019-09-01,Standard Class,5,6,Shipped Early,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,5.0,1,20.0,2.0,7.0,331,5.0,40.0,Target Not Achieved,2.0,Over Forecast
CA-2019-117919,2019-08-27,2019-08-29,Second Class,2,3,Shipped Early,TB-21355,Todd Boyes,Corporate,United States,Houston,Texas,77041.0,Central,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,80.0,5,20.0,28.0,120.0,98,16.0,35.0,Target Not Achieved,40.0,Over Forecast
CA-2019-117919,2019-08-27,2019-08-29,Second Class,2,3,Shipped Early,TB-21355,Todd Boyes,Corporate,United States,Houston,Texas,77041.0,Central,OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes,14.0,1,20.0,1.0,21.0,98,14.0,7.14,Target Not Achieved,7.0,Over Forecast
US-2019-146710,2019-08-27,2019-09-01,Standard Class,5,6,Shipped Early,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,52.0,5,20.0,-11.0,77.0,331,10.4,-21.15,Target Not Achieved,25.0,Over Forecast
US-2019-146710,2019-08-27,2019-09-01,Standard Class,5,6,Shipped Early,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",55.0,4,20.0,6.0,83.0,331,13.75,10.91,Target Not Achieved,28.0,Over Forecast
CA-2019-145303,2019-08-28,2019-08-31,First Class,3,1,Shipped Late,TP-21415,Tom Prescott,Consumer,United States,Dallas,Texas,75081.0,Central,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",156.0,2,32.0,-53.0,234.0,147,78.0,-33.97,Target Achieved,78.0,Over Forecast
CA-2019-137652,2019-08-28,2019-08-30,First Class,2,1,Shipped Late,EB-13750,Edward Becker,Corporate,United States,Cincinnati,Ohio,45231.0,East,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,18.0,8,70.0,-12.0,28.0,17,2.25,-66.67,Target Achieved,10.0,Over Forecast
US-2019-144211,2019-08-28,2019-09-02,Standard Class,5,6,Shipped Early,CS-12130,Chad Sievert,Consumer,United States,Englewood,Colorado,80112.0,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",15.0,3,20.0,6.0,23.0,41,5.0,40.0,Target Not Achieved,8.0,Over Forecast
US-2019-144211,2019-08-28,2019-09-02,Standard Class,5,6,Shipped Early,CS-12130,Chad Sievert,Consumer,United States,Englewood,Colorado,80112.0,West,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,109.0,3,20.0,8.0,163.0,92,36.33,7.34,Target Achieved,54.0,Over Forecast
CA-2019-145303,2019-08-28,2019-08-31,First Class,3,1,Shipped Late,TP-21415,Tom Prescott,Consumer,United States,Dallas,Texas,75081.0,Central,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",13.0,9,80.0,-22.0,20.0,41,1.44,-169.23,Target Not Achieved,7.0,Over Forecast
CA-2019-145303,2019-08-28,2019-08-31,First Class,3,1,Shipped Late,TP-21415,Tom Prescott,Consumer,United States,Dallas,Texas,75081.0,Central,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,10.0,4,80.0,-17.0,15.0,41,2.5,-170.0,Target Not Achieved,5.0,Over Forecast
CA-2019-159912,2019-08-29,2019-09-03,Standard Class,5,6,Shipped Early,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,11.0,7,20.0,-2.0,16.0,15,1.57,-18.18,Target Not Achieved,5.0,Over Forecast
CA-2019-159912,2019-08-29,2019-09-03,Standard Class,5,6,Shipped Early,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,3.0,2,70.0,-3.0,5.0,15,1.5,-100.0,Target Not Achieved,2.0,Over Forecast
CA-2019-158568,2019-08-29,2019-09-02,Standard Class,4,6,Shipped Early,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,65.0,7,20.0,23.0,97.0,101,9.29,35.38,Target Not Achieved,32.0,Over Forecast
CA-2019-128727,2019-08-29,2019-09-04,Standard Class,6,6,Shipped On Time,MO-17800,Meg O'Connel,Home Office,United States,New York City,New York,10024.0,East,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22.0,4,0.0,6.0,33.0,123,5.5,27.27,Target Not Achieved,11.0,Over Forecast
CA-2019-158568,2019-08-29,2019-09-02,Standard Class,4,6,Shipped Early,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610.0,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,96.0,3,20.0,-11.0,144.0,123,32.0,-11.46,Target Not Achieved,48.0,Over Forecast
CA-2019-158568,2019-08-29,2019-09-02,Standard Class,4,6,Shipped Early,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,2.0,3,80.0,-3.0,3.0,101,0.67,-150.0,Target Not Achieved,1.0,Over Forecast
CA-2019-159912,2019-08-29,2019-09-03,Standard Class,5,6,Shipped Early,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,164.0,4,50.0,-82.0,245.0,390,41.0,-50.0,Target Not Achieved,81.0,Over Forecast
CA-2019-159912,2019-08-29,2019-09-03,Standard Class,5,6,Shipped Early,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",242.0,4,40.0,-56.0,362.0,390,60.5,-23.14,Target Not Achieved,120.0,Over Forecast
CA-2019-161207,2019-08-29,2019-09-03,Standard Class,5,6,Shipped Early,AB-10060,Adam Bellavance,Home Office,United States,Concord,New Hampshire,3301.0,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,28.0,3,0.0,8.0,42.0,101,9.33,28.57,Target Not Achieved,14.0,Over Forecast
CA-2019-165995,2019-08-30,2019-09-06,Standard Class,7,6,Shipped Late,BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California,90008.0,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,340.0,5,20.0,42.0,509.0,606,68.0,12.35,Target Not Achieved,169.0,Over Forecast
US-2019-141544,2019-08-30,2019-09-01,First Class,2,1,Shipped Late,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,291.0,3,40.0,-68.0,436.0,606,97.0,-23.37,Target Not Achieved,145.0,Over Forecast
CA-2019-165995,2019-08-30,2019-09-06,Standard Class,7,6,Shipped Late,BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California,90008.0,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",47.0,4,0.0,16.0,70.0,825,11.75,34.04,Target Not Achieved,23.0,Over Forecast
US-2019-141544,2019-08-30,2019-09-01,First Class,2,1,Shipped Late,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,38.0,6,70.0,-28.0,57.0,171,6.33,-73.68,Target Not Achieved,19.0,Over Forecast
US-2019-141544,2019-08-30,2019-09-01,First Class,2,1,Shipped Late,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,787.0,4,30.0,-259.0,1178.0,825,196.75,-32.91,Target Not Achieved,391.0,Over Forecast
US-2019-141544,2019-08-30,2019-09-01,First Class,2,1,Shipped Late,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.0,10,20.0,34.0,150.0,171,10.0,34.0,Target Not Achieved,50.0,Over Forecast
US-2019-141544,2019-08-30,2019-09-01,First Class,2,1,Shipped Late,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.0,2,20.0,3.0,81.0,171,27.0,5.56,Target Not Achieved,27.0,Over Forecast
CA-2019-117408,2019-08-31,2019-09-06,Standard Class,6,6,Shipped On Time,TP-21130,Theone Pippenger,Consumer,United States,Waco,Texas,76706.0,Central,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,24.0,2,20.0,2.0,36.0,23,12.0,8.33,Target Achieved,12.0,Over Forecast
CA-2019-151561,2019-09-01,2019-09-07,Standard Class,6,6,Shipped On Time,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10011.0,East,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,469.0,6,0.0,206.0,702.0,495,78.17,43.92,Target Not Achieved,233.0,Over Forecast
CA-2019-151561,2019-09-01,2019-09-07,Standard Class,6,6,Shipped On Time,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10011.0,East,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,11.0,3,0.0,3.0,16.0,427,3.67,27.27,Target Not Achieved,5.0,Over Forecast
CA-2019-116526,2019-09-01,2019-09-05,Standard Class,4,6,Shipped Early,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",26.0,5,0.0,13.0,40.0,427,5.2,50.0,Target Not Achieved,14.0,Over Forecast
CA-2019-116526,2019-09-01,2019-09-05,Standard Class,4,6,Shipped Early,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227.0,Central,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,9.0,1,0.0,2.0,13.0,495,9.0,22.22,Target Not Achieved,4.0,Over Forecast
CA-2019-124583,2019-09-01,2019-09-03,Second Class,2,3,Shipped Early,LB-16795,Laurel Beltran,Home Office,United States,Huntington Beach,California,92646.0,West,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,13.0,1,0.0,6.0,19.0,4622,13.0,46.15,Target Not Achieved,6.0,Over Forecast
CA-2019-129714,2019-09-01,2019-09-03,First Class,2,1,Shipped Late,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009.0,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,7.0,1,0.0,2.0,10.0,7,7.0,28.57,Target Achieved,3.0,Over Forecast
CA-2019-116526,2019-09-01,2019-09-05,Standard Class,4,6,Shipped Early,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24.0,5,0.0,11.0,36.0,427,4.8,45.83,Target Not Achieved,12.0,Over Forecast
CA-2019-129714,2019-09-01,2019-09-03,First Class,2,1,Shipped Late,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009.0,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,3.0,1,20.0,1.0,5.0,4622,3.0,33.33,Target Not Achieved,2.0,Over Forecast
CA-2019-129714,2019-09-01,2019-09-03,First Class,2,1,Shipped Late,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009.0,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,49.0,4,0.0,23.0,74.0,4622,12.25,46.94,Target Not Achieved,25.0,Over Forecast
CA-2019-129714,2019-09-01,2019-09-03,First Class,2,1,Shipped Late,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009.0,East,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,4355.0,4,20.0,1415.0,6522.0,4622,1088.75,32.49,Target Not Achieved,2167.0,Over Forecast
CA-2019-151561,2019-09-01,2019-09-07,Standard Class,6,6,Shipped On Time,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10011.0,East,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,72.0,2,0.0,30.0,109.0,495,36.0,41.67,Target Not Achieved,37.0,Over Forecast
CA-2019-151561,2019-09-01,2019-09-07,Standard Class,6,6,Shipped On Time,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10011.0,East,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",192.0,3,0.0,61.0,287.0,173,64.0,31.77,Target Achieved,95.0,Over Forecast
CA-2019-155481,2019-09-01,2019-09-05,Standard Class,4,6,Shipped Early,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,24.0,2,40.0,-5.0,36.0,21,12.0,-20.83,Target Achieved,12.0,Over Forecast
